uri,Artist,Track,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
spotify:track:2AcDdgk7gSs1gJKcIsi6Ep,Ray Charles,Fever,52,0.671,0.417,11,-10.209,0,0.21,0.402,0.0,0.12,0.331,133.557,audio_features,2AcDdgk7gSs1gJKcIsi6Ep,https://api.spotify.com/v1/tracks/2AcDdgk7gSs1gJKcIsi6Ep,https://api.spotify.com/v1/audio-analysis/2AcDdgk7gSs1gJKcIsi6Ep,210854,4
spotify:track:1piX68vNesm5gA3ZRM3z6Y,Ray Charles,The Right Time,42,0.665,0.645,3,-9.181,1,0.0352,0.613,0.0,0.33,0.749,78.115,audio_features,1piX68vNesm5gA3ZRM3z6Y,https://api.spotify.com/v1/tracks/1piX68vNesm5gA3ZRM3z6Y,https://api.spotify.com/v1/audio-analysis/1piX68vNesm5gA3ZRM3z6Y,204600,4
spotify:track:1VCpk2RhA2ZYVnKEf6hMXg,Ray Charles,You Are My Sunshine,45,0.483,0.295,5,-16.4,1,0.0454,0.684,2.64e-06,0.0911,0.651,63.171,audio_features,1VCpk2RhA2ZYVnKEf6hMXg,https://api.spotify.com/v1/tracks/1VCpk2RhA2ZYVnKEf6hMXg,https://api.spotify.com/v1/audio-analysis/1VCpk2RhA2ZYVnKEf6hMXg,178840,4
spotify:track:6tEJxuPnNDv6XL49nZEW7f,Ray Charles,Lonely Avenue,46,0.712,0.234,1,-10.92,1,0.0391,0.8,0.0,0.0815,0.599,71.111,audio_features,6tEJxuPnNDv6XL49nZEW7f,https://api.spotify.com/v1/tracks/6tEJxuPnNDv6XL49nZEW7f,https://api.spotify.com/v1/audio-analysis/6tEJxuPnNDv6XL49nZEW7f,157560,4
spotify:track:5dDFnBvA1OlAAHVnihioy6,Ray Charles,Sweet Potato Pie,41,0.666,0.469,0,-10.054,1,0.0434,0.453,0.0,0.0384,0.591,130.488,audio_features,5dDFnBvA1OlAAHVnihioy6,https://api.spotify.com/v1/tracks/5dDFnBvA1OlAAHVnihioy6,https://api.spotify.com/v1/audio-analysis/5dDFnBvA1OlAAHVnihioy6,227655,4
spotify:track:5EpwOn2sBvXXKiwO68g7a1,Ray Charles,Unchain My Heart,46,0.408,0.374,6,-12.717,0,0.0571,0.502,0.0,0.365,0.74,152.073,audio_features,5EpwOn2sBvXXKiwO68g7a1,https://api.spotify.com/v1/tracks/5EpwOn2sBvXXKiwO68g7a1,https://api.spotify.com/v1/audio-analysis/5EpwOn2sBvXXKiwO68g7a1,171800,4
spotify:track:0J3QMsdK5wdYnS2OCcKsbD,Ray Charles,Crazy Love - Live,42,0.568,0.682,7,-7.227,1,0.171,0.477,0.0,0.804,0.608,147.706,audio_features,0J3QMsdK5wdYnS2OCcKsbD,https://api.spotify.com/v1/tracks/0J3QMsdK5wdYnS2OCcKsbD,https://api.spotify.com/v1/audio-analysis/0J3QMsdK5wdYnS2OCcKsbD,222763,4
spotify:track:3GH1udndeAMY27JfXe0ecZ,Ray Charles,Do I Ever Cross Your Mind,40,0.563,0.384,2,-9.017,1,0.029,0.56,1.47e-05,0.131,0.332,134.824,audio_features,3GH1udndeAMY27JfXe0ecZ,https://api.spotify.com/v1/tracks/3GH1udndeAMY27JfXe0ecZ,https://api.spotify.com/v1/audio-analysis/3GH1udndeAMY27JfXe0ecZ,274910,4
spotify:track:1IV8T9xWxJc0tSEFJit25F,Ray Charles,Let the Good Times Roll,42,0.585,0.454,7,-9.366,1,0.288,0.66,0.0,0.586,0.654,103.573,audio_features,1IV8T9xWxJc0tSEFJit25F,https://api.spotify.com/v1/tracks/1IV8T9xWxJc0tSEFJit25F,https://api.spotify.com/v1/audio-analysis/1IV8T9xWxJc0tSEFJit25F,171773,4
spotify:track:0oQtjAjUeksVd9gHE5fl02,Ray Charles,Drown in My Own Tears,41,0.535,0.177,1,-11.311,1,0.0384,0.861,1.97e-06,0.11,0.404,134.764,audio_features,0oQtjAjUeksVd9gHE5fl02,https://api.spotify.com/v1/tracks/0oQtjAjUeksVd9gHE5fl02,https://api.spotify.com/v1/audio-analysis/0oQtjAjUeksVd9gHE5fl02,201866,3
spotify:track:5uPakSfc8x3RpbAGSpEHeB,Ray Charles,America the Beautiful,37,0.402,0.278,3,-11.968,1,0.0366,0.461,0.0146,0.0368,0.498,100.804,audio_features,5uPakSfc8x3RpbAGSpEHeB,https://api.spotify.com/v1/tracks/5uPakSfc8x3RpbAGSpEHeB,https://api.spotify.com/v1/audio-analysis/5uPakSfc8x3RpbAGSpEHeB,216973,4
spotify:track:59Sz3l6T9qTWsa8Smv2ve1,Ray Charles,I Believe to My Soul,43,0.578,0.156,3,-14.07,0,0.0348,0.91,1.47e-06,0.114,0.36,143.431,audio_features,59Sz3l6T9qTWsa8Smv2ve1,https://api.spotify.com/v1/tracks/59Sz3l6T9qTWsa8Smv2ve1,https://api.spotify.com/v1/audio-analysis/59Sz3l6T9qTWsa8Smv2ve1,181373,4
spotify:track:7iqWZNpHBAK5jE6e9gPKj9,Ray Charles,Ain't That Love,40,0.751,0.467,10,-9.535,1,0.327,0.305,0.0,0.163,0.774,118.11,audio_features,7iqWZNpHBAK5jE6e9gPKj9,https://api.spotify.com/v1/tracks/7iqWZNpHBAK5jE6e9gPKj9,https://api.spotify.com/v1/audio-analysis/7iqWZNpHBAK5jE6e9gPKj9,173906,4
spotify:track:4WzyRXz0L8nCKGI8fisADh,Ray Charles,That Spirit Of Christmas - Remastered,35,0.538,0.0949,2,-16.17,1,0.0288,0.815,4.27e-06,0.149,0.324,74.448,audio_features,4WzyRXz0L8nCKGI8fisADh,https://api.spotify.com/v1/tracks/4WzyRXz0L8nCKGI8fisADh,https://api.spotify.com/v1/audio-analysis/4WzyRXz0L8nCKGI8fisADh,304853,4
spotify:track:4n3jZ9O3ntnHrP1sjmWW8T,Ray Charles,I Got a Woman,39,0.6,0.507,9,-5.729,1,0.183,0.908,2.15e-05,0.124,0.731,198.488,audio_features,4n3jZ9O3ntnHrP1sjmWW8T,https://api.spotify.com/v1/tracks/4n3jZ9O3ntnHrP1sjmWW8T,https://api.spotify.com/v1/audio-analysis/4n3jZ9O3ntnHrP1sjmWW8T,171967,4
spotify:track:3JvDEbXLKUxaNv0D0txup5,Ray Charles,"What'd I Say, Pt. 1 & 2",40,0.435,0.41,4,-14.628,1,0.164,0.753,2.58e-06,0.0737,0.756,87.168,audio_features,3JvDEbXLKUxaNv0D0txup5,https://api.spotify.com/v1/tracks/3JvDEbXLKUxaNv0D0txup5,https://api.spotify.com/v1/audio-analysis/3JvDEbXLKUxaNv0D0txup5,391427,4
spotify:track:0OKYalLV6PdwiLjBDkaAuc,Ray Charles,Night Time Is the Right Time,35,0.677,0.734,3,-6.0,1,0.0388,0.459,0.0,0.328,0.744,77.453,audio_features,0OKYalLV6PdwiLjBDkaAuc,https://api.spotify.com/v1/tracks/0OKYalLV6PdwiLjBDkaAuc,https://api.spotify.com/v1/audio-analysis/0OKYalLV6PdwiLjBDkaAuc,204080,4
spotify:track:4ADzk9oX44sCGJPE5OjNcW,Ray Charles,Hard Times (No One Knows Better Than I),39,0.56,0.161,5,-12.981,0,0.0369,0.981,0.003,0.136,0.299,116.679,audio_features,4ADzk9oX44sCGJPE5OjNcW,https://api.spotify.com/v1/tracks/4ADzk9oX44sCGJPE5OjNcW,https://api.spotify.com/v1/audio-analysis/4ADzk9oX44sCGJPE5OjNcW,175773,4
spotify:track:3pEwXiu1AVstyAluolJnW7,Ray Charles,Don't Let the Sun Catch You Cryin',35,0.197,0.316,5,-10.559,1,0.0366,0.63,6.32e-05,0.125,0.248,181.348,audio_features,3pEwXiu1AVstyAluolJnW7,https://api.spotify.com/v1/tracks/3pEwXiu1AVstyAluolJnW7,https://api.spotify.com/v1/audio-analysis/3pEwXiu1AVstyAluolJnW7,225333,3
spotify:track:618BwYUA98PyOVoCbckluW,Ray Charles,CHARLES JEFFREY,32,0.361,0.554,3,-8.408,0,0.0572,0.473,2.84e-06,0.138,0.349,130.009,audio_features,618BwYUA98PyOVoCbckluW,https://api.spotify.com/v1/tracks/618BwYUA98PyOVoCbckluW,https://api.spotify.com/v1/audio-analysis/618BwYUA98PyOVoCbckluW,147692,3
spotify:track:066an408paSNQBAsAxWtMJ,Ray Charles,Am I Blue,34,0.233,0.152,8,-16.407,1,0.034,0.909,0.000583,0.12,0.316,137.214,audio_features,066an408paSNQBAsAxWtMJ,https://api.spotify.com/v1/tracks/066an408paSNQBAsAxWtMJ,https://api.spotify.com/v1/audio-analysis/066an408paSNQBAsAxWtMJ,219960,3
spotify:track:6Q0yszyHm2n5W2TS00mJkG,Ray Charles,Till There Was You,40,0.214,0.325,5,-11.733,1,0.0311,0.545,0.00193,0.183,0.106,76.887,audio_features,6Q0yszyHm2n5W2TS00mJkG,https://api.spotify.com/v1/tracks/6Q0yszyHm2n5W2TS00mJkG,https://api.spotify.com/v1/audio-analysis/6Q0yszyHm2n5W2TS00mJkG,250222,3
spotify:track:7xdHxnlWPneFrwkwK7w2hY,Ray Charles,Sinner's Prayer,38,0.73,0.533,9,-7.869,1,0.0392,0.679,0.000624,0.104,0.524,101.922,audio_features,7xdHxnlWPneFrwkwK7w2hY,https://api.spotify.com/v1/tracks/7xdHxnlWPneFrwkwK7w2hY,https://api.spotify.com/v1/audio-analysis/7xdHxnlWPneFrwkwK7w2hY,265202,3
spotify:track:6ZVNl5vD86IL6c4ikYgU78,Ray Charles,Mary Ann,36,0.618,0.528,5,-9.173,1,0.052,0.808,0.000163,0.112,0.892,145.971,audio_features,6ZVNl5vD86IL6c4ikYgU78,https://api.spotify.com/v1/tracks/6ZVNl5vD86IL6c4ikYgU78,https://api.spotify.com/v1/audio-analysis/6ZVNl5vD86IL6c4ikYgU78,167947,4
spotify:track:7F9PBz5Dqqe9gmM2n2g8yv,Ray Charles,Love Me With All Your Heart (Cuando Caliente El Sol),35,0.307,0.522,9,-10.226,0,0.0374,0.809,0.0,0.0765,0.654,200.596,audio_features,7F9PBz5Dqqe9gmM2n2g8yv,https://api.spotify.com/v1/tracks/7F9PBz5Dqqe9gmM2n2g8yv,https://api.spotify.com/v1/audio-analysis/7F9PBz5Dqqe9gmM2n2g8yv,140480,3
spotify:track:1B8uPHMV1ALo1DmzwCrICt,Ray Charles,Crazy Old Soldier,34,0.593,0.201,3,-14.679,1,0.0284,0.646,3.44e-05,0.106,0.497,138.178,audio_features,1B8uPHMV1ALo1DmzwCrICt,https://api.spotify.com/v1/tracks/1B8uPHMV1ALo1DmzwCrICt,https://api.spotify.com/v1/audio-analysis/1B8uPHMV1ALo1DmzwCrICt,213400,3
spotify:track:6A9OKek5PIn8IEy9dGkNzG,Ray Charles,Sorry Seems To Be The Hardest Word,39,0.5,0.395,5,-8.781,0,0.0288,0.717,0.000386,0.11,0.212,120.148,audio_features,6A9OKek5PIn8IEy9dGkNzG,https://api.spotify.com/v1/tracks/6A9OKek5PIn8IEy9dGkNzG,https://api.spotify.com/v1/audio-analysis/6A9OKek5PIn8IEy9dGkNzG,239272,4
spotify:track:6sHJMWuMmke106NW0Qus3H,Ray Charles,The Right Time,30,0.617,0.773,5,-6.557,0,0.0636,0.816,0.0,0.632,0.694,78.729,audio_features,6sHJMWuMmke106NW0Qus3H,https://api.spotify.com/v1/tracks/6sHJMWuMmke106NW0Qus3H,https://api.spotify.com/v1/audio-analysis/6sHJMWuMmke106NW0Qus3H,199627,4
spotify:track:2hQaOy88NCn3prTijOfcLB,Ray Charles,A Song for You,35,0.372,0.415,3,-12.436,1,0.0321,0.327,0.000594,0.254,0.116,115.697,audio_features,2hQaOy88NCn3prTijOfcLB,https://api.spotify.com/v1/tracks/2hQaOy88NCn3prTijOfcLB,https://api.spotify.com/v1/audio-analysis/2hQaOy88NCn3prTijOfcLB,256547,4
spotify:track:79amxLmClus7rOwwfyu5YO,Ray Charles,Leave My Woman Alone,34,0.668,0.476,9,-11.791,1,0.048,0.746,0.0,0.147,0.842,139.309,audio_features,79amxLmClus7rOwwfyu5YO,https://api.spotify.com/v1/tracks/79amxLmClus7rOwwfyu5YO,https://api.spotify.com/v1/audio-analysis/79amxLmClus7rOwwfyu5YO,160800,4
spotify:track:5fnlUDWCW3wgoiaCjyfakI,Ray Charles,Careless Love,31,0.454,0.157,3,-13.607,1,0.0367,0.968,3.14e-05,0.104,0.49,73.481,audio_features,5fnlUDWCW3wgoiaCjyfakI,https://api.spotify.com/v1/tracks/5fnlUDWCW3wgoiaCjyfakI,https://api.spotify.com/v1/audio-analysis/5fnlUDWCW3wgoiaCjyfakI,241453,3
spotify:track:5OmYJlAS7CTTxxK2sUCUgd,Ray Charles,Tell All the World About You,36,0.548,0.346,10,-15.316,1,0.0702,0.929,0.0,0.103,0.936,129.675,audio_features,5OmYJlAS7CTTxxK2sUCUgd,https://api.spotify.com/v1/tracks/5OmYJlAS7CTTxxK2sUCUgd,https://api.spotify.com/v1/audio-analysis/5OmYJlAS7CTTxxK2sUCUgd,125240,4
spotify:track:7N15WWy12QAMpGAh6QMAej,Sam Cooke,(What A) Wonderful World,61,0.771,0.522,11,-12.193,1,0.0368,0.571,0.0,0.145,0.94,128.641,audio_features,7N15WWy12QAMpGAh6QMAej,https://api.spotify.com/v1/tracks/7N15WWy12QAMpGAh6QMAej,https://api.spotify.com/v1/audio-analysis/7N15WWy12QAMpGAh6QMAej,129061,4
spotify:track:0KOE1hat4SIer491XKk4Pa,Sam Cooke,A Change Is Gonna Come,63,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3
spotify:track:5EoYc5wvRYOtkudLfrjsL1,Sam Cooke,Bring It On Home to Me,61,0.487,0.532,0,-7.496,1,0.0322,0.631,0.0,0.184,0.609,70.838,audio_features,5EoYc5wvRYOtkudLfrjsL1,https://api.spotify.com/v1/tracks/5EoYc5wvRYOtkudLfrjsL1,https://api.spotify.com/v1/audio-analysis/5EoYc5wvRYOtkudLfrjsL1,164252,4
spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,Sam Cooke,(What A) Wonderful World,64,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,audio_features,2g2GkH3vZHk4lWzBjgQ6nY,https://api.spotify.com/v1/tracks/2g2GkH3vZHk4lWzBjgQ6nY,https://api.spotify.com/v1/audio-analysis/2g2GkH3vZHk4lWzBjgQ6nY,125440,4
spotify:track:0WVTQp3SOCuMr08jh1jweV,Sam Cooke,Bring It On Home to Me,61,0.523,0.402,0,-8.233,1,0.0305,0.778,0.0,0.432,0.675,70.863,audio_features,0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/tracks/0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/audio-analysis/0WVTQp3SOCuMr08jh1jweV,162533,4
spotify:track:24lvdbt9pS7DFEjhEWSl49,Sam Cooke,You Send Me,55,0.558,0.311,4,-9.582,0,0.0288,0.887,0.0,0.118,0.415,95.978,audio_features,24lvdbt9pS7DFEjhEWSl49,https://api.spotify.com/v1/tracks/24lvdbt9pS7DFEjhEWSl49,https://api.spotify.com/v1/audio-analysis/24lvdbt9pS7DFEjhEWSl49,163480,4
spotify:track:6e6Kxot9nHyZ4I8GgmGKII,Sam Cooke,Nothing Can Change This Love,58,0.373,0.301,9,-11.843,1,0.0314,0.769,0.0,0.0816,0.436,65.488,audio_features,6e6Kxot9nHyZ4I8GgmGKII,https://api.spotify.com/v1/tracks/6e6Kxot9nHyZ4I8GgmGKII,https://api.spotify.com/v1/audio-analysis/6e6Kxot9nHyZ4I8GgmGKII,158680,3
spotify:track:7FS541dJh3iQAEXEZoDhE6,Sam Cooke,Twistin' the Night Away,59,0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,audio_features,7FS541dJh3iQAEXEZoDhE6,https://api.spotify.com/v1/tracks/7FS541dJh3iQAEXEZoDhE6,https://api.spotify.com/v1/audio-analysis/7FS541dJh3iQAEXEZoDhE6,159853,4
spotify:track:5z8DiKSG4EwxmO6gUi12rZ,Sam Cooke,Another Saturday Night,56,0.776,0.659,9,-7.767,1,0.051,0.434,0.0,0.0868,0.969,123.094,audio_features,5z8DiKSG4EwxmO6gUi12rZ,https://api.spotify.com/v1/tracks/5z8DiKSG4EwxmO6gUi12rZ,https://api.spotify.com/v1/audio-analysis/5z8DiKSG4EwxmO6gUi12rZ,160000,4
spotify:track:4UcxTnA6C5vCW79PIZ38Vx,Sam Cooke,Good Times,53,0.663,0.638,2,-8.765,1,0.0592,0.691,0.0,0.302,0.869,119.476,audio_features,4UcxTnA6C5vCW79PIZ38Vx,https://api.spotify.com/v1/tracks/4UcxTnA6C5vCW79PIZ38Vx,https://api.spotify.com/v1/audio-analysis/4UcxTnA6C5vCW79PIZ38Vx,146493,4
spotify:track:3XINJgHy5xgJ0SoZRg79eg,Sam Cooke,Cupid,52,0.474,0.489,7,-8.83,1,0.0344,0.534,0.0,0.0864,0.795,120.414,audio_features,3XINJgHy5xgJ0SoZRg79eg,https://api.spotify.com/v1/tracks/3XINJgHy5xgJ0SoZRg79eg,https://api.spotify.com/v1/audio-analysis/3XINJgHy5xgJ0SoZRg79eg,156427,4
spotify:track:7uIaBPSTlBaAQr1asfZ3B4,Sam Cooke,I Wish You Love,52,0.181,0.359,9,-12.46,1,0.0498,0.921,4.9e-06,0.25,0.367,80.954,audio_features,7uIaBPSTlBaAQr1asfZ3B4,https://api.spotify.com/v1/tracks/7uIaBPSTlBaAQr1asfZ3B4,https://api.spotify.com/v1/audio-analysis/7uIaBPSTlBaAQr1asfZ3B4,144907,4
spotify:track:5aivQ5CkXXHJoMLy0o92HL,Sam Cooke,You Send Me,50,0.577,0.254,4,-10.13,0,0.0302,0.915,0.0,0.136,0.472,96.77,audio_features,5aivQ5CkXXHJoMLy0o92HL,https://api.spotify.com/v1/tracks/5aivQ5CkXXHJoMLy0o92HL,https://api.spotify.com/v1/audio-analysis/5aivQ5CkXXHJoMLy0o92HL,162467,4
spotify:track:3CDEoUqFIzVap4v8YFnjr4,Sam Cooke,I'll Come Running Back To You - Single Version With Dubs,51,0.46,0.183,8,-18.639,1,0.179,0.878,0.0,0.0994,0.485,94.402,audio_features,3CDEoUqFIzVap4v8YFnjr4,https://api.spotify.com/v1/tracks/3CDEoUqFIzVap4v8YFnjr4,https://api.spotify.com/v1/audio-analysis/3CDEoUqFIzVap4v8YFnjr4,133573,4
spotify:track:135NJs9vhdgIxQF2sEuvv7,Sam Cooke,A Change Is Gonna Come,0,0.309,0.405,10,-9.51,1,0.0312,0.731,0.0,0.296,0.475,86.338,audio_features,135NJs9vhdgIxQF2sEuvv7,https://api.spotify.com/v1/tracks/135NJs9vhdgIxQF2sEuvv7,https://api.spotify.com/v1/audio-analysis/135NJs9vhdgIxQF2sEuvv7,190240,3
spotify:track:60zGvvgERjvrcbAbQIm843,Sam Cooke,Another Saturday Night,0,0.776,0.659,9,-7.781,1,0.0542,0.424,0.0,0.102,0.968,123.125,audio_features,60zGvvgERjvrcbAbQIm843,https://api.spotify.com/v1/tracks/60zGvvgERjvrcbAbQIm843,https://api.spotify.com/v1/audio-analysis/60zGvvgERjvrcbAbQIm843,160587,4
spotify:track:4HJDQnUDVMehTOLHClig8Y,Sam Cooke,Good Times,0,0.663,0.638,2,-8.765,1,0.0591,0.691,0.0,0.302,0.869,119.479,audio_features,4HJDQnUDVMehTOLHClig8Y,https://api.spotify.com/v1/tracks/4HJDQnUDVMehTOLHClig8Y,https://api.spotify.com/v1/audio-analysis/4HJDQnUDVMehTOLHClig8Y,146493,4
spotify:track:4yjz1aazw6R8ZURpGbCAkp,Sam Cooke,Bring It On Home To Me,50,0.482,0.569,0,-5.897,1,0.0328,0.617,0.0,0.155,0.609,70.843,audio_features,4yjz1aazw6R8ZURpGbCAkp,https://api.spotify.com/v1/tracks/4yjz1aazw6R8ZURpGbCAkp,https://api.spotify.com/v1/audio-analysis/4yjz1aazw6R8ZURpGbCAkp,165280,4
spotify:track:0BFEyqJ9DJXS7gKg0Kj46R,Sam Cooke,You Send Me,48,0.553,0.291,4,-10.426,0,0.0301,0.878,0.0,0.129,0.407,96.217,audio_features,0BFEyqJ9DJXS7gKg0Kj46R,https://api.spotify.com/v1/tracks/0BFEyqJ9DJXS7gKg0Kj46R,https://api.spotify.com/v1/audio-analysis/0BFEyqJ9DJXS7gKg0Kj46R,165560,4
spotify:track:7v1858htfU0srTDwhxeka8,Sam Cooke,Chain Gang,49,0.703,0.724,7,-10.818,1,0.0467,0.73,0.0,0.518,0.963,131.821,audio_features,7v1858htfU0srTDwhxeka8,https://api.spotify.com/v1/tracks/7v1858htfU0srTDwhxeka8,https://api.spotify.com/v1/audio-analysis/7v1858htfU0srTDwhxeka8,155173,4
spotify:track:1BIGqqQxGV9c45heFmUxLL,Sam Cooke,That's Where It's At,48,0.516,0.45,0,-9.318,1,0.0243,0.788,2.43e-06,0.197,0.647,100.208,audio_features,1BIGqqQxGV9c45heFmUxLL,https://api.spotify.com/v1/tracks/1BIGqqQxGV9c45heFmUxLL,https://api.spotify.com/v1/audio-analysis/1BIGqqQxGV9c45heFmUxLL,155320,3
spotify:track:0YfOnJWqmAKaUvEL1QcNop,Sam Cooke,A Change Is Gonna Come,45,0.276,0.394,10,-10.04,1,0.0334,0.732,0.0,0.292,0.486,138.561,audio_features,0YfOnJWqmAKaUvEL1QcNop,https://api.spotify.com/v1/tracks/0YfOnJWqmAKaUvEL1QcNop,https://api.spotify.com/v1/audio-analysis/0YfOnJWqmAKaUvEL1QcNop,191320,5
spotify:track:6VqVieqjDEwS3mByMq4OzB,Sam Cooke,Cupid,48,0.474,0.478,7,-8.951,1,0.0343,0.484,0.0,0.0833,0.831,120.326,audio_features,6VqVieqjDEwS3mByMq4OzB,https://api.spotify.com/v1/tracks/6VqVieqjDEwS3mByMq4OzB,https://api.spotify.com/v1/audio-analysis/6VqVieqjDEwS3mByMq4OzB,158613,4
spotify:track:5Iev69m1Jnf7oc79VvPjpd,Sam Cooke,Cupid,44,0.485,0.433,7,-10.503,1,0.0342,0.476,0.0,0.0861,0.825,120.471,audio_features,5Iev69m1Jnf7oc79VvPjpd,https://api.spotify.com/v1/tracks/5Iev69m1Jnf7oc79VvPjpd,https://api.spotify.com/v1/audio-analysis/5Iev69m1Jnf7oc79VvPjpd,158014,4
spotify:track:6fHXOGDMpnJk9I1JbNruEr,Sam Cooke,Summertime,43,0.653,0.285,6,-13.896,0,0.0344,0.73,2.48e-05,0.108,0.412,120.686,audio_features,6fHXOGDMpnJk9I1JbNruEr,https://api.spotify.com/v1/tracks/6fHXOGDMpnJk9I1JbNruEr,https://api.spotify.com/v1/audio-analysis/6fHXOGDMpnJk9I1JbNruEr,142748,3
spotify:track:6jF3FFsAvliEqH0mWrkOla,Sam Cooke,The Best Things In Life Are Free - Live,45,0.603,0.693,1,-7.832,1,0.425,0.16,0.0,0.315,0.795,136.507,audio_features,6jF3FFsAvliEqH0mWrkOla,https://api.spotify.com/v1/tracks/6jF3FFsAvliEqH0mWrkOla,https://api.spotify.com/v1/audio-analysis/6jF3FFsAvliEqH0mWrkOla,91867,4
spotify:track:5Fih0qlqrBjPIE0dFamuBr,Sam Cooke,(What A) Wonderful World,45,0.763,0.571,11,-10.552,1,0.0337,0.529,0.0,0.154,0.936,128.211,audio_features,5Fih0qlqrBjPIE0dFamuBr,https://api.spotify.com/v1/tracks/5Fih0qlqrBjPIE0dFamuBr,https://api.spotify.com/v1/audio-analysis/5Fih0qlqrBjPIE0dFamuBr,129293,4
spotify:track:6gKqhbNsePszT9pyRtBlKN,Sam Cooke,Tennessee Waltz,44,0.588,0.701,3,-9.565,1,0.0474,0.699,0.0,0.209,0.906,93.13,audio_features,6gKqhbNsePszT9pyRtBlKN,https://api.spotify.com/v1/tracks/6gKqhbNsePszT9pyRtBlKN,https://api.spotify.com/v1/audio-analysis/6gKqhbNsePszT9pyRtBlKN,189400,4
spotify:track:1sK10Me7qS9em2QTx6dYRe,Sam Cooke,Chain Gang,43,0.698,0.661,7,-9.674,1,0.0416,0.636,0.0,0.228,0.824,131.808,audio_features,1sK10Me7qS9em2QTx6dYRe,https://api.spotify.com/v1/tracks/1sK10Me7qS9em2QTx6dYRe,https://api.spotify.com/v1/audio-analysis/1sK10Me7qS9em2QTx6dYRe,160000,4
spotify:track:6ys9oyFvw7FXbs5UMZ7I7s,Sam Cooke,Twistin' the Night Away,45,0.581,0.696,9,-8.75,1,0.108,0.673,0.0,0.322,0.932,160.891,audio_features,6ys9oyFvw7FXbs5UMZ7I7s,https://api.spotify.com/v1/tracks/6ys9oyFvw7FXbs5UMZ7I7s,https://api.spotify.com/v1/audio-analysis/6ys9oyFvw7FXbs5UMZ7I7s,159893,4
spotify:track:4Bb6fxvbOScAHzFe9xFand,Sam Cooke,Keep Movin' On,43,0.585,0.411,7,-10.117,1,0.0295,0.616,0.0,0.406,0.692,108.82,audio_features,4Bb6fxvbOScAHzFe9xFand,https://api.spotify.com/v1/tracks/4Bb6fxvbOScAHzFe9xFand,https://api.spotify.com/v1/audio-analysis/4Bb6fxvbOScAHzFe9xFand,140307,4
spotify:track:0J1JdPuKQ1uUOueYLEU2BC,Sam Cooke,Having a Party,42,0.526,0.555,7,-9.523,0,0.0456,0.532,0.0,0.388,0.736,123.615,audio_features,0J1JdPuKQ1uUOueYLEU2BC,https://api.spotify.com/v1/tracks/0J1JdPuKQ1uUOueYLEU2BC,https://api.spotify.com/v1/audio-analysis/0J1JdPuKQ1uUOueYLEU2BC,157296,4
spotify:track:2D8EIix8QDj2PSG2O3kx1J,Sam Cooke,You're Always On My Mind,42,0.476,0.401,8,-8.075,0,0.0364,0.773,0.0,0.0815,0.641,103.657,audio_features,2D8EIix8QDj2PSG2O3kx1J,https://api.spotify.com/v1/tracks/2D8EIix8QDj2PSG2O3kx1J,https://api.spotify.com/v1/audio-analysis/2D8EIix8QDj2PSG2O3kx1J,137027,3
spotify:track:1PBk81bJudnKT10GllH8HW,Sam Cooke,Try A Little Tenderness / (I Love You) For Sentimental Reasons / You Send Me - Live,42,0.419,0.278,4,-12.12,0,0.151,0.767,0.0,0.896,0.395,85.481,audio_features,1PBk81bJudnKT10GllH8HW,https://api.spotify.com/v1/tracks/1PBk81bJudnKT10GllH8HW,https://api.spotify.com/v1/audio-analysis/1PBk81bJudnKT10GllH8HW,295627,4
spotify:track:7zeFeBZVVmhlEFWxPLfxIn,Sam Cooke,Smoke Rings,39,0.315,0.282,7,-13.078,1,0.0342,0.906,0.0,0.165,0.346,156.171,audio_features,7zeFeBZVVmhlEFWxPLfxIn,https://api.spotify.com/v1/tracks/7zeFeBZVVmhlEFWxPLfxIn,https://api.spotify.com/v1/audio-analysis/7zeFeBZVVmhlEFWxPLfxIn,206160,4
spotify:track:0JgMWvvUhH6UyWOG2oeG1b,Sam Cooke,(Somebody) Ease My Troublin' Mind,39,0.432,0.478,7,-10.397,1,0.0276,0.522,0.0,0.164,0.477,94.538,audio_features,0JgMWvvUhH6UyWOG2oeG1b,https://api.spotify.com/v1/tracks/0JgMWvvUhH6UyWOG2oeG1b,https://api.spotify.com/v1/audio-analysis/0JgMWvvUhH6UyWOG2oeG1b,173280,3
